dc_description,dc_extent,ldp_contains,dc_genre,dc_abstract,dcterms_type,fedora_createdBy,dc_format,dc_subject,dc_creator,fedora_hasParent,dc_date,fedora_created,dc_title,dc_rights,dc_title:alternative,fedora_writable,fedora_lastModified,fedora_lastModifiedBy,dc_language,dcterms_IsPartOf,files
"PQ7296.G3 L5 1802|Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/101/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/101/pages,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Nineteenth century|Manuscripts, Mexican|Zarzuelas--Libretto","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:36:42.555000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:36:42.555000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/101/pages/page_0/files/0100.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/42/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/42/orderProxies,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Zarzuelas--Libretto|Nineteenth century|Manuscripts, Mexican","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:47:52.543000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:47:52.543000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/42/pages/page_0/files/0041.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/33/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/33/orderProxies,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Manuscripts, Mexican|Zarzuelas--Libretto|Nineteenth century","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:45:36.079000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:45:36.079000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/33/pages/page_0/files/0032.jpg
"PQ7296.G3 L5 1802|Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/109/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/109/orderProxies,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Nineteenth century|Manuscripts, Mexican|Zarzuelas--Libretto","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:38:32.416000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:38:32.416000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/109/pages/page_0/files/0108.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/24/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/24/pages,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Manuscripts, Mexican|Zarzuelas--Libretto|Nineteenth century","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:43:19.409000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:43:19.409000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/24/pages/page_0/files/0023.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/113/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/113/orderProxies,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Nineteenth century|Manuscripts, Mexican|Zarzuelas--Libretto","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:39:40.774000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:39:40.774000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/113/pages/page_0/files/0112.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/15/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/15/pages,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Zarzuelas--Libretto|Nineteenth century|Manuscripts, Mexican","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:41:02.568000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:41:02.568000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/15/pages/page_0/files/0014.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/104/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/104/pages,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Manuscripts, Mexican|Zarzuelas--Libretto|Nineteenth century","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:37:24.123000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:37:24.123000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/104/pages/page_0/files/0103.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/54/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/54/pages,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Manuscripts, Mexican|Zarzuelas--Libretto|Nineteenth century","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:50:50.164000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:50:50.164000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/54/pages/page_0/files/0053.jpg
"PQ7296.G3 L5 1802|Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/45/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/45/orderProxies,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Nineteenth century|Manuscripts, Mexican|Zarzuelas--Libretto","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:48:33.532000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:48:33.532000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/45/pages/page_0/files/0044.jpg
"PQ7296.G3 L5 1802|Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/36/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/36/orderProxies,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Nineteenth century|Manuscripts, Mexican|Zarzuelas--Libretto","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:46:17.043000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:46:17.043000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/36/pages/page_0/files/0035.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/27/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/27/orderProxies,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Manuscripts, Mexican|Zarzuelas--Libretto|Nineteenth century","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:44:00.385000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:44:00.385000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/27/pages/page_0/files/0026.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/40/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/40/orderProxies,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Nineteenth century|Manuscripts, Mexican|Zarzuelas--Libretto","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:47:25.280000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:47:25.280000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/40/pages/page_0/files/0039.jpg
"PQ7296.G3 L5 1802|Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/18/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/18/orderProxies,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Manuscripts, Mexican|Zarzuelas--Libretto|Nineteenth century","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:41:43.502000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:41:43.502000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/18/pages/page_0/files/0017.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/107/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/107/orderProxies,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Manuscripts, Mexican|Zarzuelas--Libretto|Nineteenth century","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:38:05.122000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:38:05.122000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/107/pages/page_0/files/0106.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/66/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/66/orderProxies,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Manuscripts, Mexican|Zarzuelas--Libretto|Nineteenth century","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:53:47.945000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:53:47.945000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/66/pages/page_0/files/0065.jpg
"PQ7296.G3 L5 1802|Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/57/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/57/pages,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Nineteenth century|Manuscripts, Mexican|Zarzuelas--Libretto","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:51:31.187000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:51:31.187000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/57/pages/page_0/files/0056.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/70/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/70/pages,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Nineteenth century|Manuscripts, Mexican|Zarzuelas--Libretto","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:54:56.506000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:54:56.506000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/70/pages/page_0/files/0069.jpg
