dc_subject,dc_description,dc_rights,dcterms_extent,fedora_created,fedora_createdBy,ldp_contains,dc_title,fedora_writable,dc_contributor,fedora_lastModifiedBy,dc_type,dc_identifier,fedora_lastModified,fedora_hasParent,files
History|Houston|Texas|20th century.|Corporate minutes|Petroleum industry and trade|Minutes,"The Cushing Library/Chapman Texas Collection copy is part of the Floyd & Louise Chapman Texas & Borderlands Collection.|Minutes are handwritten; index is typed.|First entry, July 9 1901 - last entry May 25, 1908.|Cover title.|Minute book, 1901-1908|Gift of Amanda and Ken Kellar '65","No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",17 leaves (36 cm.)|299 pages|41 cm.,2020-12-05T17:35:00.112000+00:00,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/76/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/76/orderProxies,Minutes of Houston Oil Company of Texas,false,Board of Directors|Houston Oil Company of Texas,fedoraAdmin,text,minutes_0057,2020-12-05T17:35:00.112000+00:00,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/76/pages/page_0/files/minutes_0057.jpg
History|Houston|Texas|20th century.|Corporate minutes|Petroleum industry and trade|Minutes,"The Cushing Library/Chapman Texas Collection copy is part of the Floyd & Louise Chapman Texas & Borderlands Collection.|Minutes are handwritten; index is typed.|First entry, July 9 1901 - last entry May 25, 1908.|Cover title.|Minute book, 1901-1908|Gift of Amanda and Ken Kellar '65","No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",299 pages|41 cm.|17 leaves (36 cm.),2020-12-05T16:44:07.322000+00:00,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/244/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/244/pages,Minutes of Houston Oil Company of Texas,false,Houston Oil Company of Texas|Board of Directors,fedoraAdmin,text,minutes_0225,2020-12-05T16:44:07.322000+00:00,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/244/pages/page_0/files/minutes_0225.jpg
Petroleum industry and trade|Minutes|History|Houston|Texas|20th century.|Corporate minutes,"Minute book, 1901-1908|Gift of Amanda and Ken Kellar '65|The Cushing Library/Chapman Texas Collection copy is part of the Floyd & Louise Chapman Texas & Borderlands Collection.|Minutes are handwritten; index is typed.|First entry, July 9 1901 - last entry May 25, 1908.|Cover title.","No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",17 leaves (36 cm.)|299 pages|41 cm.,2020-12-05T17:00:34.589000+00:00,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/110/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/110/orderProxies,Minutes of Houston Oil Company of Texas,false,Board of Directors|Houston Oil Company of Texas,fedoraAdmin,text,minutes_0091,2020-12-05T17:00:34.589000+00:00,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/110/pages/page_0/files/minutes_0091.jpg
20th century.|Corporate minutes|Petroleum industry and trade|Minutes|History|Houston|Texas,"Minute book, 1901-1908|Gift of Amanda and Ken Kellar '65|The Cushing Library/Chapman Texas Collection copy is part of the Floyd & Louise Chapman Texas & Borderlands Collection.|Minutes are handwritten; index is typed.|First entry, July 9 1901 - last entry May 25, 1908.|Cover title.","No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",17 leaves (36 cm.)|299 pages|41 cm.,2020-12-05T16:49:52.353000+00:00,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/289/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/289/pages,Minutes of Houston Oil Company of Texas,false,Houston Oil Company of Texas|Board of Directors,fedoraAdmin,text,minutes_0270,2020-12-05T16:49:52.353000+00:00,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/289/pages/page_0/files/minutes_0270.jpg
History|Houston|Texas|20th century.|Corporate minutes|Petroleum industry and trade|Minutes,"The Cushing Library/Chapman Texas Collection copy is part of the Floyd & Louise Chapman Texas & Borderlands Collection.|Minutes are handwritten; index is typed.|First entry, July 9 1901 - last entry May 25, 1908.|Cover title.|Minute book, 1901-1908|Gift of Amanda and Ken Kellar '65","No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",299 pages|41 cm.|17 leaves (36 cm.),2020-12-05T16:52:12.480000+00:00,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/309/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/309/pages,Minutes of Houston Oil Company of Texas,false,Board of Directors|Houston Oil Company of Texas,fedoraAdmin,text,minutes_0290,2020-12-05T16:52:12.480000+00:00,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/309/pages/page_0/files/minutes_0290.jpg
Texas|20th century.|Corporate minutes|Petroleum industry and trade|Minutes|History|Houston,"Cover title.|Minute book, 1901-1908|Gift of Amanda and Ken Kellar '65|The Cushing Library/Chapman Texas Collection copy is part of the Floyd & Louise Chapman Texas & Borderlands Collection.|Minutes are handwritten; index is typed.|First entry, July 9 1901 - last entry May 25, 1908.","No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",41 cm.|17 leaves (36 cm.)|299 pages,2020-12-05T17:22:55.058000+00:00,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/262/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/262/pages,Minutes of Houston Oil Company of Texas,false,Houston Oil Company of Texas|Board of Directors,fedoraAdmin,text,minutes_0243,2020-12-05T17:22:55.058000+00:00,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/262/pages/page_0/files/minutes_0243.jpg
20th century.|Corporate minutes|Petroleum industry and trade|Minutes|History|Houston|Texas,"Minute book, 1901-1908|Gift of Amanda and Ken Kellar '65|The Cushing Library/Chapman Texas Collection copy is part of the Floyd & Louise Chapman Texas & Borderlands Collection.|Minutes are handwritten; index is typed.|First entry, July 9 1901 - last entry May 25, 1908.|Cover title.","No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",17 leaves (36 cm.)|299 pages|41 cm.,2020-12-05T17:29:04.377000+00:00,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/79/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/79/pages,Minutes of Houston Oil Company of Texas,false,Houston Oil Company of Texas|Board of Directors,fedoraAdmin,text,minutes_0060,2020-12-05T17:29:04.377000+00:00,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/79/pages/page_0/files/minutes_0060.jpg
History|Houston|Texas|20th century.|Corporate minutes|Petroleum industry and trade|Minutes,"The Cushing Library/Chapman Texas Collection copy is part of the Floyd & Louise Chapman Texas & Borderlands Collection.|Minutes are handwritten; index is typed.|First entry, July 9 1901 - last entry May 25, 1908.|Cover title.|Minute book, 1901-1908|Gift of Amanda and Ken Kellar '65","No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",17 leaves (36 cm.)|299 pages|41 cm.,2020-12-05T17:00:20.426000+00:00,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/81/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/81/orderProxies,Minutes of Houston Oil Company of Texas,false,Houston Oil Company of Texas|Board of Directors,fedoraAdmin,text,minutes_0062,2020-12-05T17:00:20.426000+00:00,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/81/pages/page_0/files/minutes_0062.jpg
Texas|20th century.|Corporate minutes|Petroleum industry and trade|Index|History|Houston,"Minute book, 1901-1908|Gift of Amanda and Ken Kellar '65|The Cushing Library/Chapman Texas Collection copy is part of the Floyd & Louise Chapman Texas & Borderlands Collection.|Minutes are handwritten; index is typed.|First entry, July 9 1901 - last entry May 25, 1908.|Cover title.","No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",17 leaves (36 cm.)|299 pages|41 cm.,2020-12-05T16:55:26.705000+00:00,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/6/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/6/orderProxies,Minutes of Houston Oil Company of Texas,false,Houston Oil Company of Texas|Board of Directors,fedoraAdmin,text,index_0005,2020-12-05T16:55:26.705000+00:00,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/6/pages/page_0/files/Index_0005.jpg
Corporate minutes|Petroleum industry and trade|Minutes|History|Houston|Texas|20th century.,"Minute book, 1901-1908|Gift of Amanda and Ken Kellar '65|The Cushing Library/Chapman Texas Collection copy is part of the Floyd & Louise Chapman Texas & Borderlands Collection.|Minutes are handwritten; index is typed.|First entry, July 9 1901 - last entry May 25, 1908.|Cover title.","No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",17 leaves (36 cm.)|299 pages|41 cm.,2020-12-05T17:19:08.399000+00:00,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/278/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/278/orderProxies,Minutes of Houston Oil Company of Texas,false,Houston Oil Company of Texas|Board of Directors,fedoraAdmin,text,minutes_0259,2020-12-05T17:19:08.399000+00:00,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/278/pages/page_0/files/minutes_0259.jpg
History|Houston|Texas|20th century.|Corporate minutes|Petroleum industry and trade|Minutes,"Cover title.|Minute book, 1901-1908|Gift of Amanda and Ken Kellar '65|The Cushing Library/Chapman Texas Collection copy is part of the Floyd & Louise Chapman Texas & Borderlands Collection.|Minutes are handwritten; index is typed.|First entry, July 9 1901 - last entry May 25, 1908.","No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",299 pages|41 cm.|17 leaves (36 cm.),2020-12-05T16:31:57.660000+00:00,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/144/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/144/orderProxies,Minutes of Houston Oil Company of Texas,false,Houston Oil Company of Texas|Board of Directors,fedoraAdmin,text,minutes_0125,2020-12-05T16:31:57.660000+00:00,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/144/pages/page_0/files/minutes_0125.jpg
Petroleum industry and trade|Minutes|History|Houston|Texas|20th century.|Corporate minutes,"Minute book, 1901-1908|Gift of Amanda and Ken Kellar '65|The Cushing Library/Chapman Texas Collection copy is part of the Floyd & Louise Chapman Texas & Borderlands Collection.|Minutes are handwritten; index is typed.|First entry, July 9 1901 - last entry May 25, 1908.|Cover title.","No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",17 leaves (36 cm.)|299 pages|41 cm.,2020-12-05T17:27:39.165000+00:00,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/115/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/115/orderProxies,Minutes of Houston Oil Company of Texas,false,Houston Oil Company of Texas|Board of Directors,fedoraAdmin,text,minutes_0096,2020-12-05T17:27:39.165000+00:00,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/115/pages/page_0/files/minutes_0096.jpg
Minutes|History|Houston|Texas|20th century.|Corporate minutes|Petroleum industry and trade,"Minute book, 1901-1908|Gift of Amanda and Ken Kellar '65|The Cushing Library/Chapman Texas Collection copy is part of the Floyd & Louise Chapman Texas & Borderlands Collection.|Minutes are handwritten; index is typed.|First entry, July 9 1901 - last entry May 25, 1908.|Cover title.","No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",17 leaves (36 cm.)|299 pages|41 cm.,2020-12-05T16:52:54.088000+00:00,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/32/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/32/orderProxies,Minutes of Houston Oil Company of Texas,false,Houston Oil Company of Texas|Board of Directors,fedoraAdmin,text,minutes_0013,2020-12-05T16:52:54.088000+00:00,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/32/pages/page_0/files/minutes_0013.jpg
Texas|20th century.|Corporate minutes|Petroleum industry and trade|Minutes|History|Houston,"Cover title.|Minute book, 1901-1908|Gift of Amanda and Ken Kellar '65|The Cushing Library/Chapman Texas Collection copy is part of the Floyd & Louise Chapman Texas & Borderlands Collection.|Minutes are handwritten; index is typed.|First entry, July 9 1901 - last entry May 25, 1908.","No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",41 cm.|17 leaves (36 cm.)|299 pages,2020-12-05T17:20:47.460000+00:00,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/231/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/231/pages,Minutes of Houston Oil Company of Texas,false,Houston Oil Company of Texas|Board of Directors,fedoraAdmin,text,minutes_0212,2020-12-05T17:20:47.460000+00:00,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/231/pages/page_0/files/minutes_0212.jpg
History|Houston|Texas|20th century.|Corporate minutes|Petroleum industry and trade|Minutes,"Minutes are handwritten; index is typed.|First entry, July 9 1901 - last entry May 25, 1908.|Cover title.|Minute book, 1901-1908|Gift of Amanda and Ken Kellar '65|The Cushing Library/Chapman Texas Collection copy is part of the Floyd & Louise Chapman Texas & Borderlands Collection.","No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",299 pages|41 cm.|17 leaves (36 cm.),2020-12-05T16:39:04.071000+00:00,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/202/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/202/pages,Minutes of Houston Oil Company of Texas,false,Board of Directors|Houston Oil Company of Texas,fedoraAdmin,text,minutes_0183,2020-12-05T16:39:04.071000+00:00,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/202/pages/page_0/files/minutes_0183.jpg
History|Houston|Texas|20th century.|Corporate minutes|Petroleum industry and trade|Minutes,"First entry, July 9 1901 - last entry May 25, 1908.|Cover title.|Minute book, 1901-1908|Gift of Amanda and Ken Kellar '65|The Cushing Library/Chapman Texas Collection copy is part of the Floyd & Louise Chapman Texas & Borderlands Collection.|Minutes are handwritten; index is typed.","No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",299 pages|41 cm.|17 leaves (36 cm.),2020-12-05T17:18:26.009000+00:00,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/247/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/247/orderProxies,Minutes of Houston Oil Company of Texas,false,Board of Directors|Houston Oil Company of Texas,fedoraAdmin,text,minutes_0228,2020-12-05T17:18:26.009000+00:00,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/247/pages/page_0/files/minutes_0228.jpg
Petroleum industry and trade|Minutes|History|Houston|Texas|20th century.|Corporate minutes,"The Cushing Library/Chapman Texas Collection copy is part of the Floyd & Louise Chapman Texas & Borderlands Collection.|Minutes are handwritten; index is typed.|First entry, July 9 1901 - last entry May 25, 1908.|Cover title.|Minute book, 1901-1908|Gift of Amanda and Ken Kellar '65","No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",17 leaves (36 cm.)|299 pages|41 cm.,2020-12-05T17:30:58.524000+00:00,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/70/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/70/pages,Minutes of Houston Oil Company of Texas,false,Board of Directors|Houston Oil Company of Texas,fedoraAdmin,text,minutes_0051,2020-12-05T17:30:58.524000+00:00,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/70/pages/page_0/files/minutes_0051.jpg
Houston|Texas|20th century.|Corporate minutes|Petroleum industry and trade|Minutes|History,"Cover title.|Minute book, 1901-1908|Gift of Amanda and Ken Kellar '65|The Cushing Library/Chapman Texas Collection copy is part of the Floyd & Louise Chapman Texas & Borderlands Collection.|Minutes are handwritten; index is typed.|First entry, July 9 1901 - last entry May 25, 1908.","No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",41 cm.|17 leaves (36 cm.)|299 pages,2020-12-05T17:13:57.788000+00:00,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/99/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/99/pages,Minutes of Houston Oil Company of Texas,false,Houston Oil Company of Texas|Board of Directors,fedoraAdmin,text,minutes_0080,2020-12-05T17:13:57.788000+00:00,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/99/pages/page_0/files/minutes_0080.jpg
History|Houston|Texas|20th century.|Corporate minutes|Petroleum industry and trade|Minutes,"Minute book, 1901-1908|Gift of Amanda and Ken Kellar '65|The Cushing Library/Chapman Texas Collection copy is part of the Floyd & Louise Chapman Texas & Borderlands Collection.|Minutes are handwritten; index is typed.|First entry, July 9 1901 - last entry May 25, 1908.|Cover title.","No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",17 leaves (36 cm.)|299 pages|41 cm.,2020-12-05T16:31:02.236000+00:00,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/133/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/133/orderProxies,Minutes of Houston Oil Company of Texas,false,Board of Directors|Houston Oil Company of Texas,fedoraAdmin,text,minutes_0114,2020-12-05T16:31:02.236000+00:00,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/133/pages/page_0/files/minutes_0114.jpg
Texas|20th century.|Corporate minutes|Petroleum industry and trade|Minutes|History|Houston,"Cover title.|Minute book, 1901-1908|Gift of Amanda and Ken Kellar '65|The Cushing Library/Chapman Texas Collection copy is part of the Floyd & Louise Chapman Texas & Borderlands Collection.|Minutes are handwritten; index is typed.|First entry, July 9 1901 - last entry May 25, 1908.","No copyright - United States; For more information, see:  http://rightsstatements.org/vocab/NoC-US/1.0/",41 cm.|17 leaves (36 cm.)|299 pages,2020-12-05T17:02:27.329000+00:00,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/86/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/86/pages,Minutes of Houston Oil Company of Texas,false,Board of Directors|Houston Oil Company of Texas,fedoraAdmin,text,minutes_0067,2020-12-05T17:02:27.329000+00:00,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/houston_oil_company_minutes_objects/86/pages/page_0/files/minutes_0067.jpg
