ldp_contains,fedora_hasParent,fedora_lastModified,fedora_createdBy,fedora_created,dcterms_isPartOf,fedora_lastModifiedBy,dc_title,fedora_writable,files,dc_date,dc_rights
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/296/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/296/orderProxies,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:16:01.965000+00:00,fedoraAdmin,2025-12-18T21:16:01.965000+00:00,Box 1 Louis L. McInnis Papers/Box 1 Folder 9 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from John James, July 14, 1881",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/296/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/296/pages/page_1/files/0002.tif,1881-07-14,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/558/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/558/pages,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:43:41.871000+00:00,fedoraAdmin,2025-12-18T21:43:41.871000+00:00,Box 4 Louis L. McInnis Papers/Box 4 Folder 9 Louis L. McInnis Papers,fedoraAdmin,"Third Annual Commencement Ball Program, June 25, 1879",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/558/pages/page_0/files/0001.tif,,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/349/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/349/orderProxies,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:22:47.178000+00:00,fedoraAdmin,2025-12-18T21:22:47.178000+00:00,Box 2 Louis L. McInnis Papers/Box 2 Folder 17 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from W. Alexander, March 1, 1877",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/349/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/349/pages/page_1/files/0002a.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/349/pages/page_2/files/0002b.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/349/pages/page_3/files/0003.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/349/pages/page_4/files/0004.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/349/pages/page_5/files/0005a.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/349/pages/page_6/files/0005b.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/349/pages/page_7/files/0006.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/349/pages/page_8/files/0007.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/349/pages/page_9/files/0008.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/349/pages/page_10/files/0009.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/349/pages/page_11/files/0010.tif,1877-03-01,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/243/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/243/orderProxies,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:11:40.810000+00:00,fedoraAdmin,2025-12-18T21:11:40.810000+00:00,Box 1 Louis L. McInnis Papers/Box 1 Folder 5 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from J. T. Hand, April 21, 1880",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/243/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/243/pages/page_1/files/0002.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/243/pages/page_2/files/0003.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/243/pages/page_3/files/0004.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/243/pages/page_4/files/0005.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/243/pages/page_5/files/0006.tif,1880-04-21,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/465/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/465/orderProxies,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:35:53.765000+00:00,fedoraAdmin,2025-12-18T21:35:53.765000+00:00,Box 3 Louis L. McInnis Papers/Box 3 Folder 12 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from J. T. Hand, April 28, 1884",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/465/pages/page_0/files/0001.tif,,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/19/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/19/pages,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:07:04.472000+00:00,fedoraAdmin,2025-12-18T21:07:04.472000+00:00,Box 1 Louis L. McInnis Papers/Box 1 Folder 11 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from J. T. Hand, February 26, 1882",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/19/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/19/pages/page_1/files/0002.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/19/pages/page_2/files/0003.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/19/pages/page_3/files/0004.tif,1882-02-26,http://rightsstatements.org/vocab/NoC-US/1.0/
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/375/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/375/pages,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:25:42.332000+00:00,fedoraAdmin,2025-12-18T21:25:42.332000+00:00,Box 2 Louis L. McInnis Papers/Box 2 Folder 25 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from W. A. Alexander, June 2, 1879",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/375/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/375/pages/page_1/files/0002.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/375/pages/page_2/files/0003.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/375/pages/page_3/files/0004.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/375/pages/page_4/files/0005.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/375/pages/page_5/files/0006.tif,1879-06-02,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/491/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/491/orderProxies,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:37:42.301000+00:00,fedoraAdmin,2025-12-18T21:37:42.301000+00:00,Box 3 Louis L. McInnis Papers/Box 3 Folder 18 Louis L. McInnis Papers,fedoraAdmin,"Ransom, J. H. December 8, 1878",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/491/pages/page_0/files/0001.tif,,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/521/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/521/orderProxies,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:40:56.929000+00:00,fedoraAdmin,2025-12-18T21:40:56.929000+00:00,Box 4 Louis L. McInnis Papers/Box 4 Folder 12 Louis L. McInnis Papers,fedoraAdmin,"The College expended from all some..., circa 1880s",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/521/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/521/pages/page_1/files/0002.tif,,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/42/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/42/orderProxies,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:32:03.574000+00:00,fedoraAdmin,2025-12-18T21:32:03.574000+00:00,Box 1 Louis L. McInnis Papers/Box 1 Folder 13 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from J. T. Hand, January 30, 1883",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/42/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/42/pages/page_1/files/0002.tif,1883-01-30,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/418/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/418/pages,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:32:22.939000+00:00,fedoraAdmin,2025-12-18T21:32:22.939000+00:00,Box 2 Louis L. McInnis Papers/Box 2 Folder 5 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from F. A. Gulley, October 6, 1890",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/418/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/418/pages/page_1/files/0002.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/418/pages/page_2/files/0003.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/418/pages/page_3/files/0004.tif,,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/328/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/328/orderProxies,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:18:58.672000+00:00,fedoraAdmin,2025-12-18T21:18:58.672000+00:00,Box 2 Louis L. McInnis Papers/Box 2 Folder 11 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from J. D. Read, December 14, 1898",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/328/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/328/pages/page_1/files/0002.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/328/pages/page_2/files/0003.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/328/pages/page_3/files/0004.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/328/pages/page_4/files/0005.tif,1898-12-14,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/560/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/560/pages,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:44:59.465000+00:00,fedoraAdmin,2025-12-18T21:44:59.465000+00:00,Folder 1 Oversize 4-flap Louis L. McInnis Papers,fedoraAdmin,"Appropriations to A&M College, circa 1871-1886",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/560/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/560/pages/page_1/files/0002.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/560/pages/page_2/files/0003.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/560/pages/page_3/files/0004.tif,,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/244/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/244/pages,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:11:32.707000+00:00,fedoraAdmin,2025-12-18T21:11:32.707000+00:00,Box 1 Louis L. McInnis Papers/Box 1 Folder 5 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from J. T. Hand, February 16, 1880",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/244/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/244/pages/page_1/files/0002a.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/244/pages/page_2/files/0002b.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/244/pages/page_3/files/0003.tif,1880-02-16,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/237/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/237/pages,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:11:08.707000+00:00,fedoraAdmin,2025-12-18T21:11:08.707000+00:00,Box 1 Louis L. McInnis Papers/Box 1 Folder 4 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from James E. Binkley, August 1879",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/237/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/237/pages/page_1/files/0002_1.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/237/pages/page_2/files/0002_2.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/237/pages/page_3/files/0003.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/237/pages/page_4/files/0004.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/237/pages/page_5/files/0005.tif,1879-08,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/111/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/111/orderProxies,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:00:37.970000+00:00,fedoraAdmin,2025-12-18T21:00:37.970000+00:00,Box 1 Louis L. McInnis Papers/Box 1 Folder 19 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from James Garrison, April 30, 1885",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/111/pages/page_0/files/0001.tif,1885-04-30,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/286/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/286/pages,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:14:57.150000+00:00,fedoraAdmin,2025-12-18T21:14:57.150000+00:00,Box 1 Louis L. McInnis Papers/Box 1 Folder 8 Louis L. McInnis Papers,fedoraAdmin,"Postcard to Louis L. McInnis from J. N. Clark, June 25, 1881",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/286/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/286/pages/page_1/files/0002.tif,1881-06-25,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/531/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/531/orderProxies,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:41:36.119000+00:00,fedoraAdmin,2025-12-18T21:41:36.119000+00:00,Box 4 Louis L. McInnis Papers/Box 4 Folder 5 Louis L. McInnis Papers,fedoraAdmin,"Final Exercise and Commencement Day Invitation, June 19-22, 1881",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/531/pages/page_0/files/0001.tif,,
https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/369/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/369/pages,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects,2025-12-18T21:25:17.584000+00:00,fedoraAdmin,2025-12-18T21:25:17.584000+00:00,Box 2 Louis L. McInnis Papers/Box 2 Folder 22 Louis L. McInnis Papers,fedoraAdmin,"Letter to Louis L. McInnis from W. A. Alexander, May 30, 1878",false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/369/pages/page_0/files/0001.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/369/pages/page_1/files/0002a.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/369/pages/page_2/files/0002b.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/369/pages/page_3/files/0003.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/369/pages/page_4/files/0004.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/369/pages/page_5/files/0005a.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/369/pages/page_6/files/0005b.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/369/pages/page_7/files/0006.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/369/pages/page_8/files/0007.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/369/pages/page_9/files/0008.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/mcinnis_objects/369/pages/page_10/files/0009.tif,1878-05-30,
