dc_format,dcterms_spatial,fedora_createdBy,fedora_hasParent,dcterms_temporal,dc_subject,dc_contributor,ldp_contains,dc_publisher,fedora_writable,fedora_lastModified,dcterms_type,dc_description,fedora_created,dcterms_created,fedora_lastModifiedBy,dc_title,dc_creator,dcterms_abstract,dc_rights,files,dc_identifier,dc_language
Reformatted digital,College Station (Tex.)|United States|Texas,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,Depressions--1929,College Station (Tex.)--History--20th century|Depressions--1929--Texas|Texas A & M University--History-20th century|Architectural drawings|Design drawings,Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/104/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/104/orderProxies,Texas A & M University. Libraries,false,2020-11-19T22:34:39.972000+00:00,Architectural drawings|StillImage,"This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives",2020-11-19T22:34:39.972000+00:00,,fedoraAdmin,Drawing Showing the Details of the Main (East) Entrance of the Chemistry Building,,Drawing showing the details of the Main Entrance of the Chemistry Building.,In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/104/pages/page_0/files/atimeofresolve_0108_2019-03.jpg,,
Reformatted digital,College Station (Tex.)|Texas|United States,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,Depressions--1929,Depressions--1929--Texas|Texas A & M University--History-20th century|Historic buildings|College Station (Tex.)--History--20th century,Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/60/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/60/pages,Texas A & M University. Libraries,false,2020-11-19T22:40:19.557000+00:00,Photographs|StillImage,"This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives; Fritz Hensel '07 Collection",2020-11-19T22:40:19.557000+00:00,,fedoraAdmin,Rear view of the Administration Building,,Photo showing the west (back) side of the Administration Building.  Also present is the campus museum.,In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/60/pages/page_0/files/atimeofresolve_0073_2019-03.jpg,Scrapbook_Page_Entrance_From_Hwy6_1933_C,
Reformatted digital,United States|Texas|College Station (Tex.),fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,Nineteen thirties|Depressions--1929,Architectural drawings|Design drawings|College Station (Tex.)--History--20th century|Scoates Hall|Depressions--1929--Texas|Texas A & M University--History-20th century,Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/87/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/87/pages,Texas A & M University. Libraries,false,2020-11-19T22:45:26.738000+00:00,StillImage|Architectural drawings,"This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives",2020-11-19T22:45:26.738000+00:00,1932,fedoraAdmin,"Plans for the Agricultural Engineering Building East, West, North, and South Elevations",,"Drawings of the East, West, North, and South elevations of the Agricultural Engineering Building.",In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/87/pages/page_0/files/atimeofresolve_0091_2019-03.jpg,,
Reformatted digital,College Station (Tex.)|Texas|United States,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,Depressions--1929,Scoates Hall|Depressions--1929--Texas|Texas A & M University--History-20th century|Architecture--Details|Architectural elements|Historic buildings|College Station (Tex.)--History--20th century,Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/56/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/56/orderProxies,Texas A & M University. Libraries,false,2020-11-19T22:39:39.030000+00:00,Photographs|StillImage,"Inscription on item: Architectural Detail Photo #; This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives; Remstar #3",2020-11-19T22:39:39.030000+00:00,,fedoraAdmin,Iron work over the Agricultural Engineering Buildings main entrance,,Photo of the iron work and cast stone detail over the entrance to the Agricultural Engineering Building.,In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/56/pages/page_0/files/atimeofresolve_0068_2019-03.jpg,Scoates_Hall_IronWork_Main_Entrance_22,
Reformatted digital,Texas,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,,"Group portraits|Portraits, Group|College Station (Tex.)--History--20th century|Texas A & M University--History-20th century|Depressions--1929--Texas",Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/42/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/42/pages,Texas A & M University. Libraries,false,2020-11-19T22:38:45.003000+00:00,Photographs|StillImage,"This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives; Raiford L. Stripling '31 Collection",2020-11-19T22:38:45.003000+00:00,,fedoraAdmin,Group photo featuring Samuel Charles Phelps Vosper and Raiford Stripling,,"A group photo, possibly during the work at Presidio La Bahia, featuring Samuel Charles Phelps Vosper (back row fifth from right) and Raiford Stripling (back row forth from left).",In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/42/pages/page_0/files/atimeofresolve_0054_2019-03.jpg,Group_Shot_Including_Vosper_and_Stripley_Box-23-f26,
Reformatted digital,College Station (Tex.)|United States|Texas,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,Depressions--1929,"Historic buildings|College Station (Tex.)--History--20th century|Texas A & M University--History-20th century|Depressions--1929--Texas|Babcock, Gertrude|Murals",Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/135/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/135/orderProxies,Texas A & M University. Libraries,false,2020-11-19T22:32:41.091000+00:00,StillImage|Photographs,"This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives; Graphic Services",2020-11-19T22:32:41.091000+00:00,,fedoraAdmin,Gertrude Babcock Painting Mural in Agricultural Engineering Building,,Photo of the Gertrude Babcock painting on one panel of the mural in the main lecture hall in the Agricultural Engineering Building.,In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/135/pages/page_0/files/atimeofresolve_0012_2019-03.jpg,,
Reformatted digital,College Station (Tex.)|Texas|United States,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,Depressions--1929|Nineteen thirties,Architectural drawings|Design drawings|College Station (Tex.)--History--20th century|Scoates Hall|Depressions--1929--Texas|Texas A & M University--History-20th century,Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/89/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/89/pages,Texas A & M University. Libraries,false,2020-11-19T22:43:40.082000+00:00,Architectural drawings|StillImage,"This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives",2020-11-19T22:43:40.082000+00:00,1932,fedoraAdmin,Detail of Front Entrance of Agricultural Engineering Building,,Detailed drawing of the front entrance of the Agricultural Engineering Building.,In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/89/pages/page_0/files/atimeofresolve_0093_2019-03.jpg,,
Reformatted digital,College Station (Tex.)|United States|Texas,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,Nineteen thirties|Depressions--1929,Architectural drawings|Design drawings|College Station (Tex.)--History--20th century|Depressions--1929--Texas|Texas A & M University--History-20th century|Halbouty Petroleum Engineering Building|Halbouty Geosciences Building,Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/123/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/123/orderProxies,Texas A & M University. Libraries,false,2020-11-19T23:02:34.577000+00:00,StillImage|Architectural drawings,"This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives",2020-11-19T23:02:34.577000+00:00,1932-04-15,fedoraAdmin,"Drawings Showing the East and West Entrances of the Petroleum Engineering, Geology, and Engineering Experiment Station Building","Vosper, Samuel Charles Phelps","Drawing showing the details of the East and West Entrances of the Petroleum Engineering, Geology, and Engineering Experiment Station Building.",In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/123/pages/page_0/files/atimeofresolve_0127_2019-03.jpg,,
Reformatted digital,College Station (Tex.)|United States|Texas,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,Depressions--1929,Texas A & M University--History-20th century|Depressions--1929--Texas|Historic buildings|College Station (Tex.)--History--20th century,Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/18/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/18/orderProxies,Texas A & M University. Libraries,false,2020-11-19T22:36:56.796000+00:00,Photographs|StillImage,"Inscription on item: Animal Industries Building Photo # ; This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives; Remstar #3",2020-11-19T22:36:56.796000+00:00,,fedoraAdmin,Cast stone horse head scull flanked by Mexican tile,,Photo of the cast stone horse head skull flanked by Mexican tile on the exterior of the Animal Industries Building.,In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/18/pages/page_0/files/atimeofresolve_0032_2019-03.jpg,Animal_Industries_Building_Horse_Skull_Flanked_By_Blue_Tiles_24,
Reformatted digital,United States|Texas|College Station (Tex.),fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,Nineteen thirties|Depressions--1929,Architectural drawings|Design drawings|College Station (Tex.)--History--20th century|Texas A & M University--History-20th century|Depressions--1929--Texas,Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/105/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/105/orderProxies,Texas A & M University. Libraries,false,2020-11-19T22:34:58.159000+00:00,StillImage|Architectural drawings,"This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives",2020-11-19T22:34:58.159000+00:00,1932,fedoraAdmin,Drawing Showing the Details of the Main Lobby in the Chemistry Building,"Vosper, Samuel Charles Phelps",Drawing showing the details of the main lobby in the Chemistry Building.,In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/105/pages/page_0/files/atimeofresolve_0109_2019-03.jpg,,
Reformatted digital,United States|Texas|College Station (Tex.),fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,Nineteen thirties|Depressions--1929,Architectural drawings|Design drawings|College Station (Tex.)--History--20th century|Texas A & M University--History-20th century|Depressions--1929--Texas,Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/75/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/75/pages,Texas A & M University. Libraries,false,2020-11-19T22:48:24.738000+00:00,StillImage|Architectural drawings,"This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives",2020-11-19T22:48:24.738000+00:00,1933-06-19,fedoraAdmin,Center Part of Light Island,"Vosper, Samuel Charles Phelps",A detailed drawing of the center part of the light island that is in the Great Hall in the Administration Building.,In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/75/pages/page_0/files/atimeofresolve_0086_2019-03.jpg,Small,
Reformatted digital,College Station (Tex.)|United States|Texas,fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,Depressions--1929|Nineteen thirties,Texas A & M University--History-20th century|Depressions--1929--Texas|Maps|College Station (Tex.)--History--20th century,Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/77/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/77/orderProxies,Texas A & M University. Libraries,false,2020-11-19T23:02:00.708000+00:00,Maps|StillImage,"This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives",2020-11-19T23:02:00.708000+00:00,1936,fedoraAdmin,"General Map of A&M College Lands at College Station, Texas","McLeroy, J. O.",A map showing the land owned by the A&M College in Brazos County.,In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/77/pages/page_0/files/atimeofresolve_0017_2019-03.jpg,1,
Reformatted digital,United States|Texas|College Station (Tex.),fedoraAdmin,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects,Depressions--1929,Depressions--1929--Texas|Architecture--Details|Architecture|Architectural elements|Colonnades|Columns|College Station (Tex.)--History--20th century|Texas A & M University--History-20th century,Texas A & M University. Cushing Memorial Library,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/39/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/39/orderProxies,Texas A & M University. Libraries,false,2020-11-19T22:57:13.311000+00:00,Photographs|StillImage,"Inscription on item: Architectural Detail Photo #; This item was part of an exhibit,  ""Texas A&M during the Great Depression,"" shown in Cushing Memorial Library from August 31, 2018 through February 22, 2019.; Cushing Memorial Library and Archives; Remstar #3",2020-11-19T22:57:13.311000+00:00,,fedoraAdmin,Doors to the Administration Building,,Photo of the detailed main entrance (east) doors of the Administration Building,In copyright - Educational Use Permitted; For more information see:  http://rightsstatements.org/vocab/InC-EDU/1.0/,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/time_of_resolve_objects/39/pages/page_0/files/atimeofresolve_0051_2019-03.jpg,Front_Doors_Admin_Building_1_25,
