dc_subject,dc_type,dc_format,fedora_lastModifiedBy,dcterms_created,fedora_lastModified,fedora_hasParent,fedora_writable,dcterms_extent,dc_description,dcterms_isPartOf,dc_rights,dcterms_temporal,ldp_contains,dcterms_type,dcterms_spatial,dcterms_abstract,dc_publisher,fedora_createdBy,dc_title,fedora_created,files,dcterms_alternative,dc_creator
World War (1914-1918)|Street life|Casinos|France--Reims,Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T16:04:09.148000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/112/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/112/pages,StillImage,Reims|France,"Photo postcard of l'Etape Street in Reims, France, including the casino. Postcard would have originally been issued in a postcard book.",,fedoraAdmin,Reims. La Rue de l'Etape. Le Casino.,2021-10-27T16:04:09.148000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/112/pages/page_0/files/mss00170_01-43_0009.jpg,Reims. The Rue de l'Etape. The Casino.,
Memorials|France--Lille|World War (1914-1918),Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T17:23:01.153000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 14 x 9 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/76/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/76/pages,StillImage,France|Lille,"Photo postcard of the Goddess and the Bell Tower of the new Stock Exchange in Lille, France. Postcard would have originally been issued in a postcard book.",Nels,fedoraAdmin,Lille: La Déesse et le Clocher de la nouvelle Bourse,2021-10-27T17:23:01.153000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/76/pages/page_0/files/mss00170_01-40_0013.jpg,The Goddess and the Bell Tower of the new Stock Exchange.,
Western Front (World War (1914-1918))|France--Meuse|World War (1914-1918)|Buildings--War damage,Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T15:57:57.691000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/35/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/35/pages,StillImage,Meuse|France,"Photo postcard of destroyed structures in Dannevoux, France.",,fedoraAdmin,Westlicher Kriegsschauplatz - Dannevoux b. Verdun,2021-10-27T15:57:57.691000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/35/pages/page_0/files/mss00170_01-36_0025.jpg,"Western theater of war at Dannevoux, near Verdun","Engel, N.|Engel, W."
France--Aisne|World War (1914-1918)|Catholic church buildings|Church buildings,Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T16:59:42.188000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/352/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/352/orderProxies,StillImage,France|Aisne,"Photo postcard of the Église Saint-Pierre-et-Saint-Paul in Aisne, France.",,fedoraAdmin,Mons-en Laonnois. Aisne. Eglise du XII siècle.,2021-10-27T16:59:42.188000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/352/pages/page_0/files/mss00170_02-05_0013.jpg,Mons-en-Laonnois. Aisne. 12th century church.,
Locks (Hydraulic engineering)|France--Aisne|Canals|World War (1914-1918),Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T16:49:52.812000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/310/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/310/pages,StillImage,Aisne|France,"Photo postcard of the lock on a canal near Pargny in Aisne, France.",Friedrich Stunkel,fedoraAdmin,Schleuse im Aisne: Canal bei Pargny,2021-10-27T16:49:52.812000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/310/pages/page_0/files/mss00170_02-04_0007.jpg,Lock in the Aisne: Canal near Pargny,
World War (1914-1918)|Buildings--War damage|France--Rethel,Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T17:18:53.371000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/59/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/59/pages,StillImage,France|Rethel,"Photo postcard of Rethel, France after the 1914-15 campaign.",Alwin Richter,fedoraAdmin,Feldzug 1914-15. Rethel i. Fr,2021-10-27T17:18:53.371000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/59/pages/page_0/files/mss00170_01-39_0005.jpg,"View of destroyed buildings in Rethel, France.",
Church buildings|Views|World War (1914-1918)|Northern France,Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T17:05:26.915000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/376/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/376/orderProxies,StillImage,France,"Illustrated postcard showing Northern France, includes a magnified view of a church building.",Figentum oines Lorettokampfers,fedoraAdmin,Panorama de Lorette. Dans le medaillon: La Chapelle.,2021-10-27T17:05:26.915000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/376/pages/page_0/files/mss00170_02-05_0061.jpg,Panorama of Loreto. In the medallion: The Chapel.,
Germany--Radebeul|World War (1914-1918)|Telephone stations,Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T17:27:22.417000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/94/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/94/orderProxies,StillImage,Radebeul|Germany,"Photo postcard of a telephone station in Radebeul, Germany.",Paul Schultze,fedoraAdmin,Bergrestaurant: fernspr. amt radebeual,2021-10-27T17:27:22.417000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/94/pages/page_0/files/mss00170_01-41_0029.jpg,Telephone station: Radebeul,Arno Rosky
"Trucks|World War (1914-1918)|Transportation, Military|Soldiers",Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T16:54:19.141000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/329/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/329/orderProxies,StillImage,,Photo postcard of a truck carrying soldiers.,,fedoraAdmin,[Truck carring soldiers],2021-10-27T16:54:19.141000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/329/pages/page_0/files/mss00170_02-04_0045.jpg,,
World War (1914-1918)|Buildings--War damage|France--Etain,Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T17:21:48.468000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/71/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/71/orderProxies,StillImage,Étain|France,"Photo postcard of the western theater of the war in Etain, France.",,fedoraAdmin,"Westlicher Kriegsschauplatz, Etain",2021-10-27T17:21:48.468000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/71/pages/page_0/files/mss00170_01-40_0001.jpg,"View of destroyed buildings in Etain, France.",
Streets|France--Lille|World War (1914-1918),Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T16:11:16.315000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 14 x 9 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/143/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/143/orderProxies,StillImage,Lille|France,"Photo postcard of a street in Lille, France, likely near a pub frequented by reserve troops. Postcard would have originally been issued in a postcard book.",Georg Stilke,fedoraAdmin,"Lille, Bei der Landsturmkneipe",2021-10-27T16:11:16.315000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/143/pages/page_0/files/mss00170_01-46_0007.jpg,Lille. At the Landsturm pub.,
World War (1914-1918)|City halls|France--Reims,Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T16:01:37.744000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/101/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/101/orderProxies,StillImage,Reims|France,"Photo postcard of the City Hall in Reims, France. Postcard would have originally been issued in a postcard book.",,fedoraAdmin,Reims: Hôtel de Ville,2021-10-27T16:01:37.744000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/101/pages/page_0/files/mss00170_01-42_0009.jpg,Reims. City Hall.,
Belgium--Liège (Province)|World War (1914-1918)|Railroad stations,Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T16:14:44.914000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/158/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/158/pages,StillImage,Liège|Belgium,Artist postcard sending greetings from Herbesthal train station in Belgium.,Kosmos,fedoraAdmin,Bin soeben glücklich in Herbesthal angekommen. Bahnhof Herbesthal.,2021-10-27T16:14:44.914000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/158/pages/page_0/files/mss00170_01-47_0017.jpg,I just arrived happily in Herbesthal. Herbesthal train station.,
Belgium--Ieper|World War (1914-1918)|Buildings--War damage,Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T15:55:13.528000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/24/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/24/orderProxies,StillImage,Belgium|Ypres,"Photo postcard of destroyed structures in Ieper, Belgium.",,fedoraAdmin,Hallen en Markt te Yper beschoten,2021-10-27T15:55:13.528000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/24/pages/page_0/files/mss00170_01-36_0003.jpg,"Hallen and Market in Ieper, destroyed.",
World War (1914-1918)|Grenades,Postcards,reformatted digital,fedoraAdmin,1914?,2021-10-27T16:57:07.378000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects,false,1 postcard; 9 x 14 cm,"Held in the Archive of World War I German and Austrian Documents at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",Archive of World War I German and Austrian Documents,No copyright - Non-commercial use only; for more information see: http://rightsstatements.org/vocab/NoC-NC/1.0/,1914-1918,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/341/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/341/orderProxies,StillImage,,Photo postcard of an unexploded French grenade.,Heinrich Karl,fedoraAdmin,"Französische Granate (Blindgänger), 15 cm Durchmesser, 68 cm Lange",2021-10-27T16:57:07.378000+00:00,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/apfelbaum-pre_objects/341/pages/page_0/files/mss00170_02-04_0069.jpg,"French grenade (dud), 15 cm diameter, 68 cm long",
